cbsa_code,cbsa_name_full,year,permits_sf,permits_mf,permits_tot,population,permits_per_capita
40620,"Rolla, MO",2005,103,54,157,43327,3.62360652710781
40620,"Rolla, MO",2006,110,167,277,44025,6.29187961385576
40620,"Rolla, MO",2007,55,83,138,44300,3.11512415349887
40620,"Rolla, MO",2008,20,99,119,44200,2.69230769230769
40620,"Rolla, MO",2009,39,40,79,44540,1.77368657386619
40620,"Rolla, MO",2010,35,63,98,45327,2.16206675932667
40620,"Rolla, MO",2011,37,102,139,45276,3.07005919250817
40620,"Rolla, MO",2012,22,50,72,45261,1.590773513621
40620,"Rolla, MO",2013,66,33,99,45037,2.19819259719786
40620,"Rolla, MO",2014,68,46,114,44958,2.53569998665421
40620,"Rolla, MO",2015,59,85,144,44806,3.21385528723832
40620,"Rolla, MO",2016,92,137,229,44762,5.11594656181583
40620,"Rolla, MO",2017,41,64,105,44686,2.34972922168017
40620,"Rolla, MO",2018,29,102,131,44732,2.92855226683359
40660,"Rome, GA",1990,249,57,306,81377,3.76027624513069
40660,"Rome, GA",1991,236,38,274,81741,3.35205099032309
40660,"Rome, GA",1992,301,53,354,82133,4.31008242728258
40660,"Rome, GA",1993,333,87,420,82686,5.07945722371381
40660,"Rome, GA",1994,316,127,443,83057,5.33368650444875
40660,"Rome, GA",1995,269,160,429,83749,5.12244922327431
40660,"Rome, GA",1996,323,285,608,84282,7.21387722170808
40660,"Rome, GA",1997,389,188,577,84743,6.80882196759614
40660,"Rome, GA",1998,419,163,582,85113,6.83796834796095
40660,"Rome, GA",1999,390,89,479,85462,5.60483021693852
40660,"Rome, GA",2000,307,75,382,90837,4.2053348305206
40660,"Rome, GA",2001,373,78,451,91181,4.94620589815861
40660,"Rome, GA",2002,678,44,722,92597,7.79722885190665
40660,"Rome, GA",2003,424,78,502,93539,5.36674542169576
40660,"Rome, GA",2004,390,183,573,94014,6.09483693917927
40660,"Rome, GA",2005,424,189,613,94332,6.49832506466523
40660,"Rome, GA",2006,391,74,465,95165,4.88625019702622
40660,"Rome, GA",2007,284,24,308,95308,3.23162798505897
40660,"Rome, GA",2008,180,44,224,95922,2.33523070828381
40660,"Rome, GA",2009,72,39,111,96383,1.15165537491051
40660,"Rome, GA",2010,55,0,55,96423,0.570403327007042
40660,"Rome, GA",2011,32,77,109,96153,1.13360997576779
40660,"Rome, GA",2012,32,11,43,95934,0.448224821231263
40660,"Rome, GA",2013,53,9,62,95885,0.646607915732388
40660,"Rome, GA",2014,70,5,75,95890,0.782146209198039
40660,"Rome, GA",2015,89,4,93,96200,0.966735966735967
40660,"Rome, GA",2016,102,124,226,96675,2.33772950607706
40660,"Rome, GA",2017,157,0,157,97427,1.61146294148439
40660,"Rome, GA",2018,198,12,210,97927,2.14445454266954
40700,"Roseburg, OR",1990,282,116,398,95084,4.1857725800345
40700,"Roseburg, OR",1991,225,4,229,95805,2.3902719064767
40700,"Roseburg, OR",1992,229,56,285,96324,2.95876417092313
40700,"Roseburg, OR",1993,262,55,317,97298,3.25803202532426
40700,"Roseburg, OR",1994,308,97,405,98255,4.12192763727037
40700,"Roseburg, OR",1995,257,119,376,99624,3.77419095800209
40700,"Roseburg, OR",1996,240,146,386,100704,3.83301557038449
40700,"Roseburg, OR",1997,226,37,263,101585,2.58896490623616
40700,"Roseburg, OR",1998,283,122,405,101802,3.97831083868686
40700,"Roseburg, OR",1999,294,184,478,101718,4.69926659981518
40700,"Roseburg, OR",2000,305,58,363,100485,3.61247947454844
40700,"Roseburg, OR",2001,311,94,405,100562,4.02736620194507
40700,"Roseburg, OR",2002,328,32,360,101529,3.5457849481429
40700,"Roseburg, OR",2003,303,45,348,102776,3.38600451467269
40700,"Roseburg, OR",2004,346,14,360,103965,3.4627037945462402
40700,"Roseburg, OR",2005,438,59,497,105285,4.72052049199791
40700,"Roseburg, OR",2006,397,18,415,106658,3.89094113896754
40700,"Roseburg, OR",2007,373,9,382,107057,3.56819264503956
40700,"Roseburg, OR",2008,272,4,276,107316,2.57184390025718
40700,"Roseburg, OR",2009,170,12,182,107378,1.69494682337164
40700,"Roseburg, OR",2010,133,48,181,107634,1.6816247654087
40700,"Roseburg, OR",2011,96,4,100,107219,0.932670515486994
40700,"Roseburg, OR",2012,102,58,160,106918,1.49647393329467
40700,"Roseburg, OR",2013,150,14,164,106605,1.5383893813611
40700,"Roseburg, OR",2014,160,6,166,106702,1.55573466289292
40700,"Roseburg, OR",2015,170,2,172,107191,1.6046123275275
40700,"Roseburg, OR",2016,211,4,215,108154,1.98790613384618
40700,"Roseburg, OR",2017,238,6,244,109284,2.23271476153874
40700,"Roseburg, OR",2018,276,8,284,110283,2.57519291277894
40740,"Roswell, NM",1990,67,0,67,58041,1.1543564032322
40740,"Roswell, NM",1991,33,0,33,58857,0.560680972526632
40740,"Roswell, NM",1992,38,32,70,58724,1.19201689258225
40740,"Roswell, NM",1993,73,2,75,59607,1.25824148170517
40740,"Roswell, NM",1994,86,4,90,60733,1.48189616847513
40740,"Roswell, NM",1995,84,4,88,61537,1.43003396330663
40740,"Roswell, NM",1996,65,4,69,62295,1.10763303635926
40740,"Roswell, NM",1997,146,4,150,62581,2.39689362586088
40740,"Roswell, NM",1998,60,30,90,62673,1.43602508257144
40740,"Roswell, NM",1999,34,2,36,62364,0.577256109293823
40740,"Roswell, NM",2000,30,0,30,61317,0.48926072704144
40740,"Roswell, NM",2001,27,0,27,60928,0.443146008403361
40740,"Roswell, NM",2002,29,0,29,60768,0.47722485518694
40740,"Roswell, NM",2003,55,0,55,61248,0.897988505747127
40740,"Roswell, NM",2004,52,0,52,61478,0.845831028985979
40740,"Roswell, NM",2005,78,0,78,62172,1.25458405713183
40740,"Roswell, NM",2006,66,0,66,62486,1.05623659699773
40740,"Roswell, NM",2007,54,0,54,63587,0.849230188560555
40740,"Roswell, NM",2008,43,0,43,64378,0.667930038211812
40740,"Roswell, NM",2009,25,0,25,65110,0.383965596682537
40740,"Roswell, NM",2010,21,0,21,65727,0.319503400429047
40740,"Roswell, NM",2011,33,0,33,65739,0.501985122986355
40740,"Roswell, NM",2012,20,0,20,65800,0.303951367781155
40740,"Roswell, NM",2013,63,0,63,66059,0.953692910882696
40740,"Roswell, NM",2014,54,0,54,65880,0.819672131147541
40740,"Roswell, NM",2015,70,0,70,65878,1.06257020553144
40740,"Roswell, NM",2016,74,144,218,65697,3.31826415209218
40740,"Roswell, NM",2017,66,4,70,65153,1.07439411845963
40740,"Roswell, NM",2018,57,0,57,64689,0.881138988081436
40780,"Russellville, AR",1990,227,15,242,63968,3.78314157078539
40780,"Russellville, AR",1991,179,20,199,65058,3.05880906268253
40780,"Russellville, AR",1992,204,48,252,66111,3.81177111222036
40780,"Russellville, AR",1993,175,195,370,67223,5.50406854796721
40780,"Russellville, AR",1994,190,45,235,68437,3.43381504157108
40780,"Russellville, AR",1995,155,210,365,69456,5.25512554710896
40780,"Russellville, AR",1996,154,221,375,69976,5.35898022179033
40780,"Russellville, AR",1997,105,103,208,70476,2.95135932799818
40780,"Russellville, AR",1998,120,89,209,71271,2.93246902667284
40780,"Russellville, AR",1999,126,12,138,71913,1.9189854407409
40780,"Russellville, AR",2000,105,70,175,75688,2.31212345418032
40780,"Russellville, AR",2001,129,200,329,76131,4.32149846974294
40780,"Russellville, AR",2002,128,33,161,76552,2.10314557425018
40780,"Russellville, AR",2003,114,22,136,76819,1.77039534490165
40780,"Russellville, AR",2004,157,31,188,77680,2.42018537590113
40780,"Russellville, AR",2005,161,43,204,78676,2.59291270527226
40780,"Russellville, AR",2006,190,32,222,80365,2.76239656566913
40780,"Russellville, AR",2007,124,251,375,81426,4.60540859185027
40780,"Russellville, AR",2008,83,23,106,82463,1.28542497847519
40780,"Russellville, AR",2009,69,10,79,83447,0.94670868934773
40780,"Russellville, AR",2010,130,4,134,84258,1.59035343824919
40780,"Russellville, AR",2011,67,17,84,84641,0.992426838057206
40780,"Russellville, AR",2012,65,27,92,84451,1.08938911321358
40780,"Russellville, AR",2013,149,14,163,84406,1.9311423358529
40780,"Russellville, AR",2014,37,17,54,84885,0.636154797667432
40780,"Russellville, AR",2015,72,68,140,85090,1.64531672346927
40780,"Russellville, AR",2016,107,16,123,85377,1.44066903264345
40780,"Russellville, AR",2017,125,20,145,85199,1.70189790959988
40780,"Russellville, AR",2018,94,2,96,85535,1.12234757701526
40820,"Ruston, LA",1990,44,3,47,41729,1.12631503271106
40820,"Ruston, LA",1991,42,2,44,42223,1.04208606683561
40820,"Ruston, LA",1992,71,4,75,42288,1.77355278093076
40820,"Ruston, LA",1993,61,8,69,43070,1.60204318551196
40820,"Ruston, LA",1994,61,91,152,42960,3.53817504655493
40820,"Ruston, LA",1995,42,42,84,42435,1.97949805585012
40820,"Ruston, LA",1996,61,30,91,42080,2.16254752851711
40820,"Ruston, LA",1997,41,88,129,41607,3.10043982983633
40820,"Ruston, LA",1998,32,204,236,41180,5.73093734822729
40820,"Ruston, LA",1999,36,66,102,40947,2.49102498351528
40820,"Ruston, LA",2000,105,15,120,42575,2.81855549031122
40820,"Ruston, LA",2001,48,12,60,42625,1.40762463343109
40820,"Ruston, LA",2002,57,36,93,42808,2.17249112315455
40820,"Ruston, LA",2003,73,72,145,43539,3.33034750453616
40820,"Ruston, LA",2004,136,225,361,44272,8.15413805565595
40820,"Ruston, LA",2005,136,32,168,44580,3.76850605652759
40820,"Ruston, LA",2006,124,2,126,44867,2.80830008692357
40820,"Ruston, LA",2007,84,128,212,45323,4.67753679147453
40820,"Ruston, LA",2008,57,0,57,45726,1.24655557013515
40820,"Ruston, LA",2009,34,7,41,46270,0.886103306678193
40820,"Ruston, LA",2010,29,0,29,46849,0.619010010886038
40820,"Ruston, LA",2011,25,0,25,47054,0.531304458707017
40820,"Ruston, LA",2012,70,68,138,47026,2.93454684642538
40820,"Ruston, LA",2013,70,0,70,47235,1.48195194241558
40820,"Ruston, LA",2014,74,0,74,47199,1.56782982690311
40820,"Ruston, LA",2015,84,0,84,47437,1.77076965238105
40820,"Ruston, LA",2016,125,0,125,47484,2.63246567264763
40820,"Ruston, LA",2017,42,192,234,47465,4.92994838301907
40820,"Ruston, LA",2018,79,0,79,47196,1.67387066700568
40860,"Rutland, VT",1990,224,54,278,62253,4.4656482418518
40860,"Rutland, VT",1991,187,41,228,62431,3.65203184315484
40860,"Rutland, VT",1992,113,40,153,62404,2.45176591244151
40860,"Rutland, VT",1993,145,25,170,62228,2.73188918171884
40860,"Rutland, VT",1994,103,0,103,62205,1.6558154489189
40860,"Rutland, VT",1995,106,32,138,62389,2.21192838481142
40860,"Rutland, VT",1996,104,0,104,62623,1.66073168005365
40860,"Rutland, VT",1997,105,4,109,62527,1.74324691733171
40860,"Rutland, VT",1998,104,0,104,62528,1.6632548618219
40860,"Rutland, VT",1999,120,10,130,62338,2.08540537072091
40860,"Rutland, VT",2000,133,2,135,63373,2.13024474145141
40860,"Rutland, VT",2001,114,0,114,63132,1.80574035354495
40860,"Rutland, VT",2002,164,7,171,62982,2.71506144612747
40860,"Rutland, VT",2003,138,0,138,63113,2.18655427566428
40860,"Rutland, VT",2004,151,14,165,62997,2.61917234154007
40860,"Rutland, VT",2005,161,8,169,63003,2.68241194863737
40860,"Rutland, VT",2006,119,4,123,62894,1.95567144719687
40860,"Rutland, VT",2007,76,2,78,62618,1.24564821616788
40860,"Rutland, VT",2008,71,2,73,62368,1.17047203694202
40860,"Rutland, VT",2009,43,0,43,61946,0.694152971943305
40860,"Rutland, VT",2010,54,2,56,61578,0.909415700412485
40860,"Rutland, VT",2011,34,2,36,61220,0.588043123162365
40860,"Rutland, VT",2012,49,0,49,60791,0.806040367817605
40860,"Rutland, VT",2013,46,0,46,60480,0.760582010582011
40860,"Rutland, VT",2014,48,2,50,60031,0.832903000116606
40860,"Rutland, VT",2015,54,0,54,59547,0.906846692528591
40860,"Rutland, VT",2016,38,0,38,59113,0.642836601086056
40860,"Rutland, VT",2017,39,0,39,59000,0.661016949152542
40860,"Rutland, VT",2018,47,0,47,58672,0.801063539678211
40900,"Sacramento--Roseville--Arden-Arcade, CA",1990,13456,2889,16345,1520851,10.7472724152465
40900,"Sacramento--Roseville--Arden-Arcade, CA",1991,7650,2175,9825,1563857,6.2825437364158
40900,"Sacramento--Roseville--Arden-Arcade, CA",1992,7854,1169,9023,1585669,5.69034268816506
40900,"Sacramento--Roseville--Arden-Arcade, CA",1993,7921,714,8635,1599838,5.39742148892575
40900,"Sacramento--Roseville--Arden-Arcade, CA",1994,8630,713,9343,1610670,5.80069163764148
40900,"Sacramento--Roseville--Arden-Arcade, CA",1995,7455,588,8043,1631671,4.92930253709234
40900,"Sacramento--Roseville--Arden-Arcade, CA",1996,8096,878,8974,1656399,5.41777675547981
40900,"Sacramento--Roseville--Arden-Arcade, CA",1997,8564,1240,9804,1681493,5.8305327467911
40900,"Sacramento--Roseville--Arden-Arcade, CA",1998,10733,3603,14336,1709963,8.38380713500819
40900,"Sacramento--Roseville--Arden-Arcade, CA",1999,10964,3511,14475,1742266,8.30814582847854
40900,"Sacramento--Roseville--Arden-Arcade, CA",2000,13468,3325,16793,1807949,9.2884257243982
40900,"Sacramento--Roseville--Arden-Arcade, CA",2001,14719,3715,18434,1866310,9.87724440205539
40900,"Sacramento--Roseville--Arden-Arcade, CA",2002,17614,4485,22099,1923508,11.4889046471343
40900,"Sacramento--Roseville--Arden-Arcade, CA",2003,18165,4667,22832,1970542,11.5866599138714
40900,"Sacramento--Roseville--Arden-Arcade, CA",2004,18523,3476,21999,2008663,10.9520611471412
40900,"Sacramento--Roseville--Arden-Arcade, CA",2005,16380,3802,20182,2034850,9.91817578691304
40900,"Sacramento--Roseville--Arden-Arcade, CA",2006,8714,3163,11877,2057885,5.77145953248116
40900,"Sacramento--Roseville--Arden-Arcade, CA",2007,6924,1126,8050,2082217,3.8660715958039
40900,"Sacramento--Roseville--Arden-Arcade, CA",2008,3952,1559,5511,2108310,2.61394197248033
40900,"Sacramento--Roseville--Arden-Arcade, CA",2009,2415,295,2710,2132657,1.27071535647786
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010,2166,536,2702,2153656,1.25461076420747
40900,"Sacramento--Roseville--Arden-Arcade, CA",2011,1873,618,2491,2172928,1.14637944745523
40900,"Sacramento--Roseville--Arden-Arcade, CA",2012,2848,560,3408,2190556,1.55576940283654
40900,"Sacramento--Roseville--Arden-Arcade, CA",2013,3539,650,4189,2211060,1.89456640706268
40900,"Sacramento--Roseville--Arden-Arcade, CA",2014,3694,465,4159,2236623,1.85949979053242
40900,"Sacramento--Roseville--Arden-Arcade, CA",2015,5175,1009,6184,2264065,2.73137034493268
40900,"Sacramento--Roseville--Arden-Arcade, CA",2016,6135,1069,7204,2292410,3.14254430926405
40900,"Sacramento--Roseville--Arden-Arcade, CA",2017,6815,2688,9503,2320381,4.09544811821852
40900,"Sacramento--Roseville--Arden-Arcade, CA",2018,6393,1480,7873,2345210,3.35705544492817
40940,"Safford, AZ",1990,47,0,47,26584,1.76798074029491
40940,"Safford, AZ",1991,47,6,53,27199,1.94860105150925
40940,"Safford, AZ",1992,92,4,96,27714,3.46395323663131
40940,"Safford, AZ",1993,84,0,84,28581,2.93901542983101
40940,"Safford, AZ",1994,107,44,151,29142,5.18152494681216
40940,"Safford, AZ",1995,104,0,104,29933,3.47442621855477
40940,"Safford, AZ",1996,117,0,117,30703,3.81070253721135
40940,"Safford, AZ",1997,127,3,130,31257,4.15906836868541
40940,"Safford, AZ",1998,110,64,174,31702,5.48861270582298
40940,"Safford, AZ",1999,84,8,92,32039,2.87150035893754
40940,"Safford, AZ",2000,70,0,70,33511,2.08886634239503
40940,"Safford, AZ",2001,70,0,70,33356,2.09857297038014
40940,"Safford, AZ",2002,56,6,62,33224,1.86612087647484
40940,"Safford, AZ",2003,66,0,66,32985,2.00090950432015
40940,"Safford, AZ",2004,68,25,93,32703,2.84377580038529
40940,"Safford, AZ",2005,200,8,208,32964,6.30991384540711
40940,"Safford, AZ",2006,219,195,414,33701,12.2845019435625
40940,"Safford, AZ",2007,434,34,468,35175,13.3049040511727
40940,"Safford, AZ",2008,268,2,270,36639,7.36919675755343
40940,"Safford, AZ",2009,81,2,83,37525,2.21185876082612
40940,"Safford, AZ",2010,78,2,80,37159,2.152910465836
40940,"Safford, AZ",2011,119,16,135,37134,3.63548230731944
40940,"Safford, AZ",2012,77,5,82,37024,2.21477960242005
40940,"Safford, AZ",2013,77,44,121,37454,3.23062957227532
40940,"Safford, AZ",2014,73,14,87,38124,2.28202706956248
40940,"Safford, AZ",2015,88,12,100,37873,2.64040345364772
40940,"Safford, AZ",2016,69,6,75,37823,1.98292044523174
40940,"Safford, AZ",2017,85,12,97,37501,2.58659769072825
40940,"Safford, AZ",2018,132,6,138,38072,3.62471107375499
40980,"Saginaw, MI",1990,339,65,404,212051,1.90520205045013
40980,"Saginaw, MI",1991,410,82,492,212281,2.31768269416481
40980,"Saginaw, MI",1992,434,119,553,212234,2.6056145575167
40980,"Saginaw, MI",1993,533,179,712,211897,3.36012307866558
40980,"Saginaw, MI",1994,524,75,599,211914,2.82661834517776
40980,"Saginaw, MI",1995,508,89,597,211649,2.82070787010569
40980,"Saginaw, MI",1996,509,221,730,211420,3.45284268281147
40980,"Saginaw, MI",1997,449,219,668,210825,3.1685046839796
40980,"Saginaw, MI",1998,553,255,808,210184,3.8442507517223
40980,"Saginaw, MI",1999,534,75,609,209672,2.9045366095616
40980,"Saginaw, MI",2000,630,342,972,209899,4.63079862219448
40980,"Saginaw, MI",2001,490,40,530,209460,2.53031605079729
40980,"Saginaw, MI",2002,605,25,630,209323,3.00970270825471
40980,"Saginaw, MI",2003,652,47,699,208755,3.34842279226845
40980,"Saginaw, MI",2004,604,14,618,208489,2.96418516084781
40980,"Saginaw, MI",2005,484,98,582,207368,2.80660468346129
40980,"Saginaw, MI",2006,236,34,270,205822,1.31181312007463
40980,"Saginaw, MI",2007,173,67,240,203144,1.18142795258536
40980,"Saginaw, MI",2008,142,2,144,201966,0.7129912955646
40980,"Saginaw, MI",2009,88,28,116,200835,0.577588567729728
40980,"Saginaw, MI",2010,113,24,137,199862,0.685472976353684
40980,"Saginaw, MI",2011,91,86,177,198883,0.889970485159616
40980,"Saginaw, MI",2012,109,103,212,198354,1.06879619266564
40980,"Saginaw, MI",2013,128,83,211,196798,1.07216536753422
40980,"Saginaw, MI",2014,104,110,214,195254,1.09600827639895
40980,"Saginaw, MI",2015,156,226,382,193314,1.97605967493301
40980,"Saginaw, MI",2016,149,132,281,192525,1.4595507077003
40980,"Saginaw, MI",2017,182,153,335,191996,1.74482801725036
40980,"Saginaw, MI",2018,179,154,333,190800,1.74528301886792
41060,"St. Cloud, MN",1990,646,724,1370,150065,9.12937726984973
41060,"St. Cloud, MN",1991,709,79,788,151743,5.19299078046434
41060,"St. Cloud, MN",1992,772,190,962,153305,6.27507256775709
41060,"St. Cloud, MN",1993,919,302,1221,155315,7.86144287415897
41060,"St. Cloud, MN",1994,872,491,1363,157025,8.68014647349148
41060,"St. Cloud, MN",1995,920,348,1268,158928,7.97845565287426
41060,"St. Cloud, MN",1996,913,434,1347,160209,8.40776735389398
41060,"St. Cloud, MN",1997,778,396,1174,161826,7.25470567152374
41060,"St. Cloud, MN",1998,934,236,1170,162894,7.18258499392243
41060,"St. Cloud, MN",1999,1059,158,1217,164956,7.37772496908267
41060,"St. Cloud, MN",2000,1125,229,1354,168139,8.05286102569898
41060,"St. Cloud, MN",2001,1325,163,1488,170587,8.72282178595086
41060,"St. Cloud, MN",2002,1476,374,1850,173123,10.6860440265014
41060,"St. Cloud, MN",2003,1636,379,2015,175161,11.5037023081622
41060,"St. Cloud, MN",2004,1526,180,1706,176860,9.64604772136153
41060,"St. Cloud, MN",2005,1541,173,1714,179222,9.56355804532926
41060,"St. Cloud, MN",2006,1100,167,1267,181873,6.9663996305114
41060,"St. Cloud, MN",2007,700,80,780,184598,4.2253978916348
41060,"St. Cloud, MN",2008,376,253,629,186507,3.37252757269164
41060,"St. Cloud, MN",2009,288,249,537,188114,2.85465196636082
41060,"St. Cloud, MN",2010,314,0,314,189218,1.65946157342325
41060,"St. Cloud, MN",2011,246,122,368,190075,1.93607786400105
41060,"St. Cloud, MN",2012,316,256,572,190555,3.00175802261814
41060,"St. Cloud, MN",2013,376,221,597,191550,3.11667971808927
41060,"St. Cloud, MN",2014,387,190,577,193113,2.98788792054393
41060,"St. Cloud, MN",2015,376,482,858,195302,4.39319617822654
41060,"St. Cloud, MN",2016,475,632,1107,196666,5.62883264011064
41060,"St. Cloud, MN",2017,514,305,819,198106,4.134150404329
41060,"St. Cloud, MN",2018,532,238,770,199801,3.85383456539257
41100,"St. George, UT",1990,777,22,799,49137,16.2606589738893
41100,"St. George, UT",1991,974,4,978,52562,18.6065979224535
41100,"St. George, UT",1992,1131,35,1166,55872,20.8691294387171
41100,"St. George, UT",1993,1835,208,2043,59916,34.0977368315642
41100,"St. George, UT",1994,1934,368,2302,65434,35.1804872084849
41100,"St. George, UT",1995,1645,258,1903,70843,26.8622164504609
41100,"St. George, UT",1996,1422,407,1829,75838,24.11719718347
41100,"St. George, UT",1997,1266,179,1445,79322,18.2168881268753
41100,"St. George, UT",1998,1373,232,1605,82241,19.5158132804805
41100,"St. George, UT",1999,1336,192,1528,85036,17.9688602474246
41100,"St. George, UT",2000,1357,194,1551,91206,17.0054601670943
41100,"St. George, UT",2001,1626,196,1822,94512,19.2779752835619
41100,"St. George, UT",2002,1898,185,2083,99274,20.9823317283478
41100,"St. George, UT",2003,2313,416,2729,104188,26.1930356662955
41100,"St. George, UT",2004,3312,480,3792,110207,34.4079777146642
41100,"St. George, UT",2005,3563,285,3848,119000,32.3361344537815
41100,"St. George, UT",2006,2078,175,2253,126796,17.7686993280545
41100,"St. George, UT",2007,1792,157,1949,132277,14.7342319526448
41100,"St. George, UT",2008,687,41,728,135552,5.37063267233239
41100,"St. George, UT",2009,591,7,598,137088,4.36216153127918
41100,"St. George, UT",2010,873,20,893,138392,6.45268512630788
41100,"St. George, UT",2011,854,39,893,141245,6.32234769372367
41100,"St. George, UT",2012,1317,75,1392,144146,9.65687566772578
41100,"St. George, UT",2013,1835,50,1885,147004,12.822780332508
41100,"St. George, UT",2014,1573,55,1628,151109,10.7736799264107
41100,"St. George, UT",2015,1614,44,1658,154680,10.718903542798
41100,"St. George, UT",2016,1889,307,2196,159337,13.7821096167243
41100,"St. George, UT",2017,2315,894,3209,165859,19.3477592412833
41100,"St. George, UT",2018,2351,538,2889,171700,16.8258590564939
41140,"St. Joseph, MO-KS",1990,183,74,257,115873,2.2179455093076
41140,"St. Joseph, MO-KS",1991,141,33,174,115857,1.50185142028535
41140,"St. Joseph, MO-KS",1992,223,60,283,116152,2.43646256629244
41140,"St. Joseph, MO-KS",1993,207,32,239,116377,2.05367039879014
41140,"St. Joseph, MO-KS",1994,211,86,297,115803,2.56470039636279
41140,"St. Joseph, MO-KS",1995,190,207,397,116055,3.42079186592564
41140,"St. Joseph, MO-KS",1996,231,153,384,115783,3.31654906160663
41140,"St. Joseph, MO-KS",1997,172,108,280,116050,2.4127531236536
41140,"St. Joseph, MO-KS",1998,215,120,335,116461,2.8764994289934
41140,"St. Joseph, MO-KS",1999,268,130,398,116523,3.41563468156501
41140,"St. Joseph, MO-KS",2000,237,64,301,124091,2.42563924861594
41140,"St. Joseph, MO-KS",2001,189,52,241,123936,1.94455202685257
41140,"St. Joseph, MO-KS",2002,243,46,289,123894,2.33263919156698
41140,"St. Joseph, MO-KS",2003,247,57,304,123923,2.45313622168605
41140,"St. Joseph, MO-KS",2004,206,133,339,123366,2.74792082097174
41140,"St. Joseph, MO-KS",2005,229,68,297,123484,2.40516990055392
41140,"St. Joseph, MO-KS",2006,181,47,228,124222,1.83542367696543
41140,"St. Joseph, MO-KS",2007,147,30,177,125483,1.4105496362057
41140,"St. Joseph, MO-KS",2008,93,10,103,126077,0.816961063477082
41140,"St. Joseph, MO-KS",2009,110,42,152,127001,1.19684096975614
41140,"St. Joseph, MO-KS",2010,96,35,131,127281,1.02921881506274
41140,"St. Joseph, MO-KS",2011,86,32,118,127692,0.924098612285813
41140,"St. Joseph, MO-KS",2012,101,12,113,127907,0.883454384826476
41140,"St. Joseph, MO-KS",2013,114,9,123,127642,0.963632660096207
41140,"St. Joseph, MO-KS",2014,98,6,104,127262,0.817211736417784
41140,"St. Joseph, MO-KS",2015,94,117,211,126807,1.66394599667211
41140,"St. Joseph, MO-KS",2016,95,6,101,126736,0.796932205529605
41140,"St. Joseph, MO-KS",2017,101,8,109,126598,0.860993064661369
41140,"St. Joseph, MO-KS",2018,85,8,93,126490,0.735235987034548
41180,"St. Louis, MO-IL",1990,7308,1204,8512,2564213,3.31953702754022
41180,"St. Louis, MO-IL",1991,7525,1059,8584,2575319,3.3331793071072
41180,"St. Louis, MO-IL",1992,10022,726,10748,2583173,4.16077436547997
41180,"St. Louis, MO-IL",1993,10913,953,11866,2595687,4.5714294520102
41180,"St. Louis, MO-IL",1994,11912,1383,13295,2603496,5.10659513208394
41180,"St. Louis, MO-IL",1995,10147,1489,11636,2613321,4.4525720338221
41180,"St. Louis, MO-IL",1996,10637,2137,12774,2621277,4.87319730039977
41180,"St. Louis, MO-IL",1997,9433,1742,11175,2629611,4.24967799419762
41180,"St. Louis, MO-IL",1998,10459,1954,12413,2632898,4.71457686549194
41180,"St. Louis, MO-IL",1999,10590,2149,12739,2639664,4.82599300517035
41180,"St. Louis, MO-IL",2000,9638,2669,12307,2678822,4.59418356277498
41180,"St. Louis, MO-IL",2001,10105,1972,12077,2690131,4.4893724506353
41180,"St. Louis, MO-IL",2002,11299,3041,14340,2700121,5.31087310531639
41180,"St. Louis, MO-IL",2003,12174,2579,14753,2711031,5.44184112981371
41180,"St. Louis, MO-IL",2004,13465,2248,15713,2721868,5.7728736294339
41180,"St. Louis, MO-IL",2005,13362,2140,15502,2730316,5.67773107581687
41180,"St. Louis, MO-IL",2006,10138,1669,11807,2744265,4.30242706152649
41180,"St. Louis, MO-IL",2007,8119,2192,10311,2755581,3.74186060943228
41180,"St. Louis, MO-IL",2008,4655,1079,5734,2767776,2.07169944388563
41180,"St. Louis, MO-IL",2009,4048,1112,5160,2779404,1.8565131229573
41180,"St. Louis, MO-IL",2010,4251,1403,5654,2789979,2.02653855100702
41180,"St. Louis, MO-IL",2011,3287,1116,4403,2794881,1.5753801324636
41180,"St. Louis, MO-IL",2012,4014,1475,5489,2796568,1.9627629294192
41180,"St. Louis, MO-IL",2013,4646,902,5548,2799459,1.98181148571921
41180,"St. Louis, MO-IL",2014,4538,2454,6992,2803516,2.49401109178617
41180,"St. Louis, MO-IL",2015,5054,2644,7698,2807498,2.74194318215009
41180,"St. Louis, MO-IL",2016,5378,2333,7711,2805437,2.74859139592156
41180,"St. Louis, MO-IL",2017,5608,1687,7295,2805850,2.59992515636973
41180,"St. Louis, MO-IL",2018,5242,2096,7338,2805465,2.61560917708829
41220,"St. Marys, GA",1990,371,83,454,30792,14.7440893738633
41220,"St. Marys, GA",1991,414,0,414,34159,12.1197927339793
41220,"St. Marys, GA",1992,535,6,541,37561,14.4032374004952
41220,"St. Marys, GA",1993,587,40,627,39656,15.8109743796651
41220,"St. Marys, GA",1994,538,90,628,41182,15.2493807974358
41220,"St. Marys, GA",1995,503,36,539,40695,13.2448703771962
41220,"St. Marys, GA",1996,612,16,628,42944,14.623695976155
41220,"St. Marys, GA",1997,547,10,557,45556,12.2267099833172
41220,"St. Marys, GA",1998,500,19,519,47282,10.9766930332896
41220,"St. Marys, GA",1999,477,12,489,46748,10.4603405493283
41220,"St. Marys, GA",2000,452,60,512,43824,11.6830960204454
41220,"St. Marys, GA",2001,508,60,568,44469,12.7729429490207
